ID Group,Group,ID Subgroup,Subgroup,ID Occupation,Occupation,ID Year,Year,ID State,State,Workforce by Occupation and Gender,Workforce by Occupation and Gender Moe,ACS Occupation yg RCA,Geography,ID Geography,Slug Geography,Median Earnings,Median Earnings Moe,Workforce Prev,Workforce Growth,Median Earnings Prev,Median Earnings Growth,Share
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",2,"Computer & Mathematical Occupations",2014,"2014","04000US25","Massachusetts",12384,840.0119046775469,1.4061962501342296,"Boston, MA","16000US2507000","boston-ma",138605,9741,11379,8.832059056156078,131078,5.742382398266681,3.705221837591367
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",3,"Architecture & Engineering Occupations",2014,"2014","04000US25","Massachusetts",5268,477.8953860417571,0.8628471415821151,"Boston, MA","16000US2507000","boston-ma",116174,11745,4867,8.23916170125334,123609,-6.014934187640058,1.5761554134715212
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",4,"Life, Physical, & Social Science Occupations",2014,"2014","04000US25","Massachusetts",8871,582.1348640993768,3.01918949787737,"Boston, MA","16000US2507000","boston-ma",91952,6187,9076,-2.2587042750110182,91166,0.8621635258758747,2.6541523676738543
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",5,"Community & Social Service Occupations",2014,"2014","04000US25","Massachusetts",7883,658.0121579423893,1.4100001686626527,"Boston, MA","16000US2507000","boston-ma",80762,6880,7884,-0.012683916793505834,75084,7.562197006019924,2.358548429080486
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",6,"Legal Occupations",2014,"2014","04000US25","Massachusetts",7253,586.0375414595895,1.8647897116235006,"Boston, MA","16000US2507000","boston-ma",167615,23493,7329,-1.0369763951425843,157672,6.306129179562636,2.1700560390867394
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",7,"Education Instruction, & Library Occupations",2014,"2014","04000US25","Massachusetts",24129,1045.425272317443,1.178394512185456,"Boston, MA","16000US2507000","boston-ma",78163,8712,23430,2.9833546734955187,79374,-1.5256885126111825,7.2192585367605036
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",8,"Arts, Design, Entertainment, Sports, & Media Occupations",2014,"2014","04000US25","Massachusetts",10273,747.4202298573406,1.6078397221643999,"Boston, MA","16000US2507000","boston-ma",80868,7453,10231,0.41051705600625554,79991,1.0963733420009751,3.0736227339773987
0,"Management, Business, Science, & Arts Occupations",3,"Healthcare Practitioners & Technical Occupations",9,"Health Diagnosing & Treating Practitioners & Other Technical Occupations",2014,"2014","04000US25","Massachusetts",14815,705.60966546668,1.14191499047425,"Boston, MA","16000US2507000","boston-ma",143670,7462,14187,4.426587721153168,141127,1.8019230905496466,4.432563107551364
0,"Management, Business, Science, & Arts Occupations",3,"Healthcare Practitioners & Technical Occupations",10,"Health Technologists & Technicians",2014,"2014","04000US25","Massachusetts",4953,472.6489183315666,0.8306959998997927,"Boston, MA","16000US2507000","boston-ma",76854,12843,5228,-5.2601377199693955,80305,-4.2973662910155035,1.4819092184746478
1,"Service Occupations",4,"Service Occupations",11,"Healthcare Support Occupations",2014,"2014","04000US25","Massachusetts",9895,750.9700393491074,1.179485199563078,"Boston, MA","16000US2507000","boston-ma",63856,5614,9638,2.6665283253787093,60238,6.006175503834789,2.9605272999811505
1,"Service Occupations",4,"Service Occupations",14,"Food Preparation & Serving Related Occupations",2014,"2014","04000US25","Massachusetts",23380,1211.1292251448644,1.2141099140162308,"Boston, MA","16000US2507000","boston-ma",34757,2264,23394,-0.059844404548174746,35067,-0.8840220149998573,6.995162028656828
1,"Service Occupations",4,"Service Occupations",15,"Building & Grounds Cleaning & Maintenance Occupations",2014,"2014","04000US25","Massachusetts",14804,828.3918155076136,1.1053364124592089,"Boston, MA","16000US2507000","boston-ma",43876,3351,15060,-1.699867197875166,42999,2.039582315867811,4.429271970583219
1,"Service Occupations",4,"Service Occupations",16,"Personal Care & Service Occupations",2014,"2014","04000US25","Massachusetts",14120,861.301921511847,1.1561062529350448,"Boston, MA","16000US2507000","boston-ma",35630,4345,13905,1.5462064005753327,36874,-3.3736508108694476,4.2246230900185795
1,"Service Occupations",5,"Protective Service Occupations",12,"Fire Fighting & Prevention, & Other Protective Service Workers Including Supervisors",2014,"2014","04000US25","Massachusetts",5970,541.0231048670657,1.4480856229417924,"Boston, MA","16000US2507000","boston-ma",47111,9232,5907,1.0665312341289994,39666,18.769223012151464,1.7861897908931248
1,"Service Occupations",5,"Protective Service Occupations",13,"Law Enforcement Workers Including Supervisors",2014,"2014","04000US25","Massachusetts",2447,381.2427048482371,0.7340184105654566,"Boston, MA","16000US2507000","boston-ma",143738,18055,2525,-3.089108910891089,142610,0.7909683752892505,0.7321283782772993
2,"Sales & Office Occupations",6,"Sales & Office Occupations",17,"Sales & Related Occupations",2014,"2014","04000US25","Massachusetts",29376,1239.6019522411216,0.8091662823805947,"Boston, MA","16000US2507000","boston-ma",59674,6622,30264,-2.9341792228390164,61202,-2.4966504362602526,8.789130870565568
2,"Sales & Office Occupations",6,"Sales & Office Occupations",18,"Office & Administrative Support Occupations",2014,"2014","04000US25","Massachusetts",41990,1480.776147835992,0.9310136475242572,"Boston, MA","16000US2507000","boston-ma",63040,3046,42114,-0.29443890392743505,62682,0.5711368494942727,12.56316739021814
3,"Natural Resources, Construction, & Maintenance Occupations",7,"Natural Resources, Construction, & Maintenance Occupations",19,"Farming, Fishing, & Forestry Occupations",2014,"2014","04000US25","Massachusetts",378,155.90060936378666,0.15438725154310418,"Boston, MA","16000US2507000","boston-ma",43369,32564,352,7.386363636363637,30571,41.86320368977135,0.11309543399624811
3,"Natural Resources, Construction, & Maintenance Occupations",7,"Natural Resources, Construction, & Maintenance Occupations",20,"Construction & Extraction Occupations",2014,"2014","04000US25","Massachusetts",9163,788.8751485501365,0.548486711470282,"Boston, MA","16000US2507000","boston-ma",77467,26878,8680,5.564516129032258,55446,39.716120189012734,2.741517094464607
3,"Natural Resources, Construction, & Maintenance Occupations",7,"Natural Resources, Construction, & Maintenance Occupations",21,"Installation, Maintenance, & Repair Occupations",2014,"2014","04000US25","Massachusetts",4087,424.3229901855425,0.3767171792630797,"Boston, MA","16000US2507000","boston-ma",104521,41879,4362,-6.304447501146263,93413,11.891278515838266,1.2228069808007038
4,"Production, Transportation, & Material Moving Occupations",8,"Production, Transportation, & Material Moving Occupations",22,"Production Occupations",2014,"2014","04000US25","Massachusetts",8428,672.7295147382787,0.4234438063819789,"Boston, MA","16000US2507000","boston-ma",57172,5997,8095,4.1136504014823965,57306,-0.23383240847380726,2.5216093061385685
4,"Production, Transportation, & Material Moving Occupations",8,"Production, Transportation, & Material Moving Occupations",23,"Transportation Occupations",2014,"2014","04000US25","Massachusetts",7961,623.436444234695,0.668062668634162,"Boston, MA","16000US2507000","boston-ma",60048,11417,7940,0.26448362720403024,59768,0.4684781153794673,2.381885582127331
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",0,"Management Occupations",2013,"2013","04000US25","Massachusetts",33714,1194.6903364470645,1.053630560035815,"Boston, MA","16000US2507000","boston-ma",143266,4786,,NaN,,NaN,10.225225498462304
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",1,"Business & Financial Operations Occupations",2013,"2013","04000US25","Massachusetts",25682,1168.1951891700292,1.639457721448527,"Boston, MA","16000US2507000","boston-ma",128621,8466,,NaN,,NaN,7.789174860636794
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",2,"Computer & Mathematical Occupations",2013,"2013","04000US25","Massachusetts",11379,721.3355668480516,1.3416826525456165,"Boston, MA","16000US2507000","boston-ma",131078,13628,,NaN,,NaN,3.451172834638505
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",3,"Architecture & Engineering Occupations",2013,"2013","04000US25","Massachusetts",4867,518.1235373923868,0.8035009350947644,"Boston, MA","16000US2507000","boston-ma",123609,21523,,NaN,,NaN,1.4761277956046754
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",4,"Life, Physical, & Social Science Occupations",2013,"2013","04000US25","Massachusetts",9076,674.3270719762035,3.1382193622021948,"Boston, MA","16000US2507000","boston-ma",91166,4139,,NaN,,NaN,2.7526886938376895
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",5,"Community & Social Service Occupations",2013,"2013","04000US25","Massachusetts",7884,655.231256885689,1.4373281047941944,"Boston, MA","16000US2507000","boston-ma",75084,7565,,NaN,,NaN,2.39116325057474
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",6,"Legal Occupations",2013,"2013","04000US25","Massachusetts",7329,535.2803004034429,1.8938338257110134,"Boston, MA","16000US2507000","boston-ma",157672,15491,,NaN,,NaN,2.2228355483843574
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",7,"Education Instruction, & Library Occupations",2013,"2013","04000US25","Massachusetts",23430,976.8280299008625,1.1567466644839928,"Boston, MA","16000US2507000","boston-ma",79374,9369,,NaN,,NaN,7.106158670848068
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",8,"Arts, Design, Entertainment, Sports, & Media Occupations",2013,"2013","04000US25","Massachusetts",10231,760.2137857208326,1.6410290612207727,"Boston, MA","16000US2507000","boston-ma",79991,6967,,NaN,,NaN,3.1029922902879465
0,"Management, Business, Science, & Arts Occupations",3,"Healthcare Practitioners & Technical Occupations",9,"Health Diagnosing & Treating Practitioners & Other Technical Occupations",2013,"2013","04000US25","Massachusetts",14187,785.6742327453536,1.1225317010110645,"Boston, MA","16000US2507000","boston-ma",141127,11188,,NaN,,NaN,4.302820019774714
0,"Management, Business, Science, & Arts Occupations",3,"Healthcare Practitioners & Technical Occupations",10,"Health Technologists & Technicians",2013,"2013","04000US25","Massachusetts",5228,517.2475229520196,0.9095365085769102,"Boston, MA","16000US2507000","boston-ma",80305,9485,,NaN,,NaN,1.5856166253176995
1,"Service Occupations",4,"Service Occupations",11,"Healthcare Support Occupations",2013,"2013","04000US25","Massachusetts",9638,687.4198135055464,1.1588684353048535,"Boston, MA","16000US2507000","boston-ma",60238,6440,,NaN,,NaN,2.9231394481277713
1,"Service Occupations",4,"Service Occupations",14,"Food Preparation & Serving Related Occupations",2013,"2013","04000US25","Massachusetts",23394,1258.9094486896188,1.246582290082537,"Boston, MA","16000US2507000","boston-ma",35067,2133,,NaN,,NaN,7.095240117192477
1,"Service Occupations",4,"Service Occupations",15,"Building & Grounds Cleaning & Maintenance Occupations",2013,"2013","04000US25","Massachusetts",15060,945.9482015417124,1.1419496258540844,"Boston, MA","16000US2507000","boston-ma",42999,3929,,NaN,,NaN,4.56759494592283
1,"Service Occupations",4,"Service Occupations",16,"Personal Care & Service Occupations",2013,"2013","04000US25","Massachusetts",13905,865.1317818690976,1.1647048254692134,"Boston, MA","16000US2507000","boston-ma",36874,4010,,NaN,,NaN,4.217291349472573
1,"Service Occupations",5,"Protective Service Occupations",12,"Fire Fighting & Prevention, & Other Protective Service Workers Including Supervisors",2013,"2013","04000US25","Massachusetts",5907,570.1876883974259,1.450662368932187,"Boston, MA","16000US2507000","boston-ma",39666,10963,,NaN,,NaN,1.7915526789884566
1,"Service Occupations",5,"Protective Service Occupations",13,"Law Enforcement Workers Including Supervisors",2013,"2013","04000US25","Massachusetts",2525,404.46137021970344,0.7603063026440205,"Boston, MA","16000US2507000","boston-ma",142610,10593,,NaN,,NaN,0.7658152216769685
2,"Sales & Office Occupations",6,"Sales & Office Occupations",17,"Sales & Related Occupations",2013,"2013","04000US25","Massachusetts",30264,1230.8407695555097,0.8388647669085549,"Boston, MA","16000US2507000","boston-ma",61202,5773,,NaN,,NaN,9.17886410646803
2,"Sales & Office Occupations",6,"Sales & Office Occupations",18,"Office & Administrative Support Occupations",2013,"2013","04000US25","Massachusetts",42114,1489.596589684603,0.9323654182551359,"Boston, MA","16000US2507000","boston-ma",62682,2881,,NaN,,NaN,12.772888018100536
3,"Natural Resources, Construction, & Maintenance Occupations",7,"Natural Resources, Construction, & Maintenance Occupations",19,"Farming, Fishing, & Forestry Occupations",2013,"2013","04000US25","Massachusetts",352,172.69916039170545,0.14691666958276983,"Boston, MA","16000US2507000","boston-ma",30571,30044,,NaN,,NaN,0.10675919129912591
3,"Natural Resources, Construction, & Maintenance Occupations",7,"Natural Resources, Construction, & Maintenance Occupations",20,"Construction & Extraction Occupations",2013,"2013","04000US25","Massachusetts",8680,860.6276779188549,0.5210667161501896,"Boston, MA","16000US2507000","boston-ma",55446,9859,,NaN,,NaN,2.632584603626173
3,"Natural Resources, Construction, & Maintenance Occupations",7,"Natural Resources, Construction, & Maintenance Occupations",21,"Installation, Maintenance, & Repair Occupations",2013,"2013","04000US25","Massachusetts",4362,539.3514624064721,0.40231878233086693,"Boston, MA","16000US2507000","boston-ma",93413,34530,,NaN,,NaN,1.322964751269282
4,"Production, Transportation, & Material Moving Occupations",8,"Production, Transportation, & Material Moving Occupations",22,"Production Occupations",2013,"2013","04000US25","Massachusetts",8095,577.7586001090767,0.41263950818018785,"Boston, MA","16000US2507000","boston-ma",57306,5896,,NaN,,NaN,2.4551581067227963
4,"Production, Transportation, & Material Moving Occupations",8,"Production, Transportation, & Material Moving Occupations",23,"Transportation Occupations",2013,"2013","04000US25","Massachusetts",7940,763.2404601434597,0.6781008459272048,"Boston, MA","16000US2507000","boston-ma",59768,7957,,NaN,,NaN,2.4081476673723285
